image,bbox,conf
be568cad7f181f.jpg,[[3  225  1426  768]],[0.743164]
be56b69e03046f.jpg,[[253  494  2092  1288]],[0.794922]
be571d7e95453d.jpg,[[5  2  491  133]],[0.676758]
be57d704c9b261.jpg,[[1437  989  2516  1368]],[0.791016]
be581f99fd5eba.jpg,[[770  1086  2001  1298]],[0.630859]
be597ca12d11e7.jpg,[[0  144  2567  1644]],[0.71875]
be5a5bbd8bcdb6.jpg,[[44  244  1729  846]],[0.750488]
be5a7c628e5a80.jpg,[[81  58  1292  976]],[0.53125]
be5e40948cdf32.jpg,[[0  91  1062  824]],[0.796387]
be5f9d64be7d6b.jpg,[[7  0  626  83]],[0.78418]
be606fa2a0933e.jpg,[[0  387  1870  903]],[0.793945]
be61d9a2cb6e15.jpg,[[9  62  404  162]],[0.653809]
be62ea1bed233a.jpg,[[611  989  2899  1332]],[0.67041]
be6590c6bcc25e.jpg,[[599  558  2829  1113]],[0.775391]
be66154fe78a5f.jpg,[[443  913  2984  1610]],[0.834961]
be66e50eac4ff8.jpg,[[0  13  1391  516]],[0.829102]
be676e9be3630e.jpg,[[1105  1167  3139  1409]],[0.363037]
be68f8ad956092.jpg,[[1415  840  1775  972]],[0.769531]
be696d959c681a.jpg,[[0  74  1172  335]],[0.783203]
be6ca45b540681.jpg,[[458  556  1802  839]],[0.744629]
be6ce22c03310d.jpg,[[1351  1064  2012  1217]],[0.748535]
be6ce4b4dd9e63.jpg,[[1630  933  1945  1158]],[0.650391]
be6cfb1a8bc28e.jpg,[[11  211  1427  896]],[0.751953]
be6d4cd8f21a13.jpg,[[828  731  2393  1156]],[0.791992]
be6dc0f2d38878.jpg,[[1788  1260  2193  1394]],[0.772461]
be6df887664784.jpg,[[615  916  2555  1470]],[0.745605]
be6f361964e640.jpg,[[1364  1474  1668  1618]],[0.719238]
be740b465112f1.jpg,[[1316  799  2429  1281]],[0.712402]
be741eb56959a6.jpg,[[2  102  865  689]],[0.613281]
be75e004199ca1.jpg,[[304  184  1039  529]],[0.604004]
be76bf8f7c6959.jpg,[[0  19  1377  341]],[0.813477]
be7728a62b4e30.jpg,[[17  224  3561  822]],[0.813477]
be79c36aa1e561.jpg,[[0  142  3504  2115]],[0.725586]
be7ba399ea0ce3.jpg,[[0  0  487  555]],[0.680176]
be7bae12d60636.jpg,[[906  680  2877  1097]],[0.748535]
be7c365fd7dec5.jpg,[[0  13  940  640]],[0.76709]
be7d4015201502.jpg,[[0  291  1930  2040]],[0.54541]
be7d9f6474d7fd.jpg,[[0  164  2165  889]],[0.731934]
be7e9dbb84b2e7.jpg,[[0  36  312  230]],[0.825195]
be7f7009eaf75f.jpg,[[1261  530  2403  1392]],[0.688477]
be8130e921e05d.jpg,[[0  59  1794  1184]],[0.834961]
be82d870d8b273.jpg,[[1187  729  2194  1153]],[0.808105]
be835916941670.jpg,[[66  205  3508  1103]],[0.779297]
be83c16a4b4709.jpg,[[34  920  2994  1404]],[0.703125]
be84be48b7369f.jpg,[[0  110  1134  727]],[0.693359]
be8601bbb00962.jpg,[[447  1020  2113  1669]],[0.559082]
be861bf349a920.jpg,[[0  159  1167  676]],[0.623535]
be875edd019686.jpg,[[181  179  1021  685]],[0.555664]
be878ac2976163.jpg,[[492  775  2242  1345]],[0.760742]
be87a15f7ddc9a.jpg,[[900  995  2398  1262]],[0.599121]
be89d8d17ad749.jpg,[[691  853  2312  1559]],[0.774414]
be8af1b3887280.jpg,[[978  790  3105  1315]],[0.830078]
be8cfa4dc600de.jpg,[[68  82  491  267]],[0.622559]
be8fb7b0eecec3.jpg,[[1  13  418  200]],[0.704102]
be901226b43d21.jpg,[[0  24  1222  359]],[0.784668]
be902fd11c1733.jpg,[[538  711  2036  1160]],[0.757812]
be905a6ed8d477.jpg,[[1120  925  2850  1285]],[0.574707]
be90eac4260945.jpg,[[8  30  2252  532]],[0.805664]
be92e35db35fc8.jpg,[[1125  1099  2353  1327]],[0.669922]
be93964f2d93c3.jpg,[[1442  983  1955  1260]],[0.60498]
be93e4af5a06c8.jpg,[[1729  1217  2120  1339]],[0.724121]
be94c44df962e2.jpg,[[0  21  340  263]],[0.73877]
be94d8a412cd07.jpg,[[1645  1489  2396  1666]],[0.756836]
be9630f79072a9.jpg,[[1  0  717  158]],[0.833008]
be9645065510e9.jpg,[[179  116  2341  720]],[0.742188]
be964f76fe5b8b.jpg,[[0  654  2874  1440]],[0.697754]
be96789f234d7a.jpg,[[1497  1184  1835  1271]],[0.717773]
be984b5725cb89.jpg,[[0  22  953  719]],[0.778809]
be9ac7bae58d9c.jpg,[[0  5  577  534]],[0.73877]
be9add5afc2918.jpg,[[0  147  2081  1071]],[0.720215]
be9ae54be004b5.jpg,[[0  771  3591  2399]],[0.784668]
be9bcec19517a3.jpg,[[7  143  2166  539]],[0.810059]
be9bd79baf4b03.jpg,[[0  2  734  471]],[0.850586]
be9f898a79c3f8.jpg,[[1454  586  2612  1128]],[0.8125]
bea06b82a44995.jpg,[[942  920  2308  1235]],[0.800781]
bea09aab158f5a.jpg,[[1301  618  1974  1048]],[0.72168]
bea23121705915.jpg,[[361  739  1740  995]],[0.63623]
bea4d43c9b3124.jpg,[[5  47  2404  503]],[0.843262]
bea68344074b32.jpg,[[10  225  3560  857]],[0.818359]
bea693da3e5f51.jpg,[[2  42  1378  348]],[0.830078]
bea719d12a6e2e.jpg,[[1113  1465  2103  1679]],[0.547852]
bea833d9e92d9b.jpg,[[0  0  849  142]],[0.705078]
beab5b25861aa6.jpg,[[690  845  2539  1363]],[0.844727]
beadb9f7f221d8.jpg,[[31  99  3594  2075]],[0.743164]
beaf442e343b77.jpg,[[0  0  413  438]],[0.851074]
beaf95482ef3ef.jpg,[[64  436  2986  1446]],[0.778809]
beaf9c3eec48bd.jpg,[[558  625  2699  1528]],[0.565918]
beb005393ce7e7.jpg,[[1059  786  2481  1436]],[0.728027]
beb0565282d162.jpg,[[1656  1122  1954  1334]],[0.591797]
beb0a5dde6d2cc.jpg,[[95  106  2108  588]],[0.727051]
beb122a32c6fc0.jpg,[[369  499  2219  1346]],[0.59375]
beb126acc2b23e.jpg,[[17  108  3600  1158]],[0.845703]
beb1831cc9ffb8.jpg,[[1766  1483  3149  1765]],[0.73584]
beb274847aa859.jpg,[[44  908  3554  1340]],[0.664551]
beb3e4638cac38.jpg,[[9  122  1967  488]],[0.847656]
beb6d19359df8d.jpg,[[4  21  611  209]],[0.599121]
beb73b680ef52e.jpg,[[1003  1254  2159  1873]],[0.772461]
beb9674acea95d.jpg,[[0  0  1629  801]],[0.745605]
bebb1b6ce10bf9.jpg,[[11  45  2588  1803]],[0.773438]
bebb50fd0f4ac4.jpg,[[1851  849  3047  1360]],[0.714844]
bebb688546be51.jpg,[[0  8  3532  822]],[0.862793]
bebd69c230c075.jpg,[[654  384  3394  1925]],[0.631836]
bec31d219f4e1a.jpg,[[0  6  300  251]],[0.816406]
bec33fe0de0384.jpg,[[1338  1142  2829  1404]],[0.60498]
bec576405317ef.jpg,[[8  732  2602  1683]],[0.446045]
beca0950e357f7.jpg,[[1677  1555  2206  1682]],[0.798828]
becb1fc39c32af.jpg,[[998  759  2200  1294]],[0.769043]
becbe6b49e572b.jpg,[[612  437  3299  1457]],[0.733398]
beccaf4c8729f0.jpg,[[0  0  1830  970]],[0.73877]
bece1955318859.jpg,[[1356  1083  2233  1270]],[0.693359]
bece97a88a7d97.jpg,[[129  271  945  460]],[0.830566]
becfec43ccff68.jpg,[[10  41  1360  231]],[0.810547]
bed3c555fd430a.jpg,[[15  12  2775  329]],[0.509766]
bed4e5c9671675.jpg,[[848  1589  2636  1926]],[0.757812]
bed895487677a6.jpg,[[4  0  1600  533]],[0.779297]
bed89807196c5d.jpg,[[6  5  1833  289]],[0.816406]
bed8f76908f9f2.jpg,[[2  83  1579  432]],[0.848145]
bed9f647fc969b.jpg,[[0  395  2539  1651]],[0.645996]
bedd01f5132c1c.jpg,[[1194  672  2741  1482]],[0.743164]
bedd6df51f5690.jpg,[[291  156  575  230]],[0.632324]
bedeaa9fb73558.jpg,[[7  54  3571  633]],[0.796875]
bedec9fd509615.jpg,[[315  93  1828  756]],[0.455078]
bedf682d5826dc.jpg,[[0  13  3599  844]],[0.861328]
bee1089e96212b.jpg,[[0  8  417  319]],[0.751953]
bee1b340443a54.jpg,[[688  1257  2019  1758]],[0.613281]
bee1dba1223b09.jpg,[[299  314  2528  1239]],[0.795898]
bee45e9ba8eb69.jpg,[[9  0  1785  252]],[0.769043]
bee54946b217cd.jpg,[[850  728  1313  846]],[0.76709]
bee5a2ed2cd288.jpg,[[177  500  3597  2210]],[0.708984]
bee87ff86f7185.jpg,[[0  9  1101  771]],[0.732422]
bee91acbf46a83.jpg,[[277  735  2030  1220]],[0.575684]
bee995cd38fa58.jpg,[[1  26  803  671]],[0.667969]
beebc511c3f991.jpg,[[0  997  2450  1657]],[0.795898]
beec72d6672c52.jpg,[[11  665  3547  1309]],[0.79834]
beeda6efba56a9.jpg,[[0  53  2397  1584]],[0.792969]
beedb03d8dc1d5.jpg,[[567  394  3048  1306]],[0.721191]
beedd562701426.jpg,[[1594  1004  2615  1406]],[0.57666]
beee02e1dbf92a.jpg,[[0  24  583  600]],[0.82666]
beefc6d9ff4e91.jpg,[[5  66  2552  662]],[0.742188]
bef146fa181271.jpg,[[396  460  2834  1178]],[0.758301]
bef2ec74805369.jpg,[[0  6  853  767]],[0.730957]
bef51cacdbba31.jpg,[[910  882  2101  1297]],[0.695801]
bef7ef2e054e96.jpg,[[0  851  2952  1755]],[0.744141]
bef7f675672833.jpg,[[1063  1377  1977  1647]],[0.748535]
bef82663303c5d.jpg,[[0  154  1160  494]],[0.663574]
bef98877494d7a.jpg,[[0  211  2332  807]],[0.84668]
bef9d7a7c8cf35.jpg,[[1503  744  3129  1117]],[0.665527]
befb0bb8cb6778.jpg,[[0  0  1771  1941]],[0.849609]
bf00884aab9090.jpg,[[0  139  1033  640]],[0.704102]
bf00ae859e27fb.jpg,[[0  27  341  217]],[0.74707]
bf01bd57aa7fcb.jpg,[[1  186  1293  705]],[0.681641]
bf055c3a523522.jpg,[[1  937  2567  1496]],[0.800293]
bf061e7ae0f670.jpg,[[716  510  2938  1384]],[0.74707]
bf07ded08a1af2.jpg,[[2  74  2396  1558]],[0.614258]
bf082962060a5d.jpg,[[3  232  2278  1019]],[0.78418]
bf0834a26230b6.jpg,[[0  958  2607  2114]],[0.549805]
bf094218e49db8.jpg,[[7  73  1390  711]],[0.604004]
bf09d95512c254.jpg,[[109  333  1949  852]],[0.796875]
bf0aeaa536fc48.jpg,[[154  388  1528  662]],[0.801758]
bf0b575870d1cd.jpg,[[0  4  260  240]],[0.740234]
bf0cdf920232d9.jpg,[[0  20  1017  634]],[0.764648]
bf0d559dddbdc1.jpg,[[0  641  3321  2399]],[0.553711]
bf0dab834f2f13.jpg,[[326  889  2845  1408]],[0.808594]
bf0e23a09589c1.jpg,[[0  32  2531  1041]],[0.833008]
bf0e4fd93d22f3.jpg,[[79  166  2006  468]],[0.800781]
bf0fc046f99e9c.jpg,[[94  19  329  180]],[0.491699]
bf10afa4965f2c.jpg,[[0  0  3328  513]],[0.693359]
bf11657dcd5ddc.jpg,[[0  0  362  306]],[0.859375]
bf12a9fff84db5.jpg,[[5  33  1356  890]],[0.82666]
bf131fa17771d3.jpg,[[0  0  3600  619]],[0.75293]
bf14176388170a.jpg,[[661  176  1908  1050]],[0.648926]
bf14596e20b05c.jpg,[[1958  1498  2793  1866]],[0.811523]
bf1634c62e38f1.jpg,[[3  0  2185  396]],[0.696777]
bf179484656780.jpg,[[0  0  2521  875]],[0.813965]
bf1848d9d5e7be.jpg,[[11  93  3599  713]],[0.779785]
bf1b0cfe873506.jpg,[[0  81  1232  694]],[0.587891]
bf1bfd2bddfe4a.jpg,[[357  1269  2560  1560]],[0.381104]
bf1d2be7837723.jpg,[[1187  1370  2126  1609]],[0.695312]
bf1d92f87dcb9e.jpg,[[520  563  1536  757]],[0.547852]
bf2078a51cf848.jpg,[[9  134  1714  514]],[0.695312]
bf20b54b08b56b.jpg,[[1239  1005  1894  1327]],[0.748535]
bf223f674fb179.jpg,[[148  83  591  419]],[0.617676]
bf2341444e88b6.jpg,[[0  18  2402  1365]],[0.728027]
bf241eb9ae6cf9.jpg,[[1217  605  2684  1249]],[0.732422]
bf242c90c67b8b.jpg,[[173  276  965  460]],[0.762207]
bf256c0cf2d226.jpg,[[1301  1277  1748  1457]],[0.70166]
bf26083634e043.jpg,[[881  1221  1478  1519]],[0.711426]
bf28aa7eed95d1.jpg,[[722  864  2576  1257]],[0.771973]
bf28b26048b2dd.jpg,[[0  138  3599  898]],[0.730469]
bf28f106ccd52d.jpg,[[0  0  3042  480]],[0.740234]
bf29f29656adca.jpg,[[791  928  2888  1145]],[0.392334]
bf2a720a920f38.jpg,[[2  28  2103  1302]],[0.835449]
bf2b7e8dd0199f.jpg,[[52  0  2976  1888]],[0.525391]
bf2b974c37a870.jpg,[[0  10  703  433]],[0.821777]
bf2c345aacd99f.jpg,[[717  434  2561  1467]],[0.681641]
bf2d0cad75031a.jpg,[[26  44  1046  819]],[0.448486]
bf2efd2fdac460.jpg,[[1558  781  1987  1136]],[0.269775]
bf2f8582b5510f.jpg,[[627  782  3485  1423]],[0.65332]
bf2fb4bafb347e.jpg,[[0  304  3600  2249]],[0.817383]
bf31f45577b3ea.jpg,[[18  0  3593  448]],[0.81543]
bf3310134df017.jpg,[[1220  1386  2252  1572]],[0.557129]
bf3439381e81a0.jpg,[[657  1047  2997  1860]],[0.793945]
bf351cc0332615.jpg,[[20  114  1846  1200]],[0.634277]
bf359f93ebc80f.jpg,[[815  481  2218  1427]],[0.628906]
bf372e7f112477.jpg,[[3  6  1242  309]],[0.825195]
bf377ce89d2494.jpg,[[906  1137  2827  1688]],[0.811523]
bf38558bc97cb2.jpg,[[979  422  2242  1086]],[0.796875]
bf38dbef206cad.jpg,[[1565  705  3041  1144]],[0.810059]
bf3ac6db4f4458.jpg,[[20  866  2519  1443]],[0.617676]
bf3c626ce8ad18.jpg,[[4  19  1458  294]],[0.802734]
bf3cfcf45abc0a.jpg,[[0  593  2048  1363]],[0.720215]
bf3d5e29b4fcd9.jpg,[[1579  1746  2518  1904]],[0.513672]
bf3e08cb79f6e4.jpg,[[0  0  1848  169]],[0.339844]
bf3e7152162e80.jpg,[[3  0  3597  494]],[0.839355]
bf3e84a9ee10a9.jpg,[[287  455  1688  812]],[0.693359]
bf401a302e793c.jpg,[[0  13  948  948]],[0.790527]
bf4070cd02c1d1.jpg,[[1336  218  3600  2400]],[0.694336]
bf41eea1c8ead1.jpg,[[25  43  634  175]],[0.783203]
bf4bd40672c74a.jpg,[[2  37  1049  213]],[0.810547]
bf4d2fbe5c3ce6.jpg,[[1  19  1022  607]],[0.832031]
bf503c472c7d27.jpg,[[6  2  1379  837]],[0.832031]
bf515e439a9345.jpg,[[277  706  3054  1330]],[0.739258]
bf53b263a84b40.jpg,[[1615  725  2962  1324]],[0.74707]
bf55ccc744c6f3.jpg,[[53  682  3292  1295]],[0.733887]
bf572b9244db0f.jpg,[[943  584  2249  1322]],[0.657715]
bf588ae037d460.jpg,[[1003  775  2254  1330]],[0.741699]
bf5ab82a27db53.jpg,[[17  418  1930  760]],[0.598145]
bf5c058e35da19.jpg,[[1090  1294  1941  1410]],[0.815918]
bf5c10946539fc.jpg,[[0  27  583  410]],[0.747559]
bf5d35e1eacfc6.jpg,[[1  0  3600  1588]],[0.857422]
bf5d61b6e5edcf.jpg,[[9  30  559  174]],[0.689453]
bf5de552b182df.jpg,[[1563  1139  2234  1503]],[0.775879]
bf5e2cfad5ea9e.jpg,[[1503  1018  2142  1309]],[0.725586]
bf61ba397f8f24.jpg,[[1823  1392  2189  1507]],[0.80127]
bf629c70895832.jpg,[[1067  757  1590  858]],[0.419678]
bf65b702416ef0.jpg,[[2  8  458  365]],[0.842773]
bf65f74a8c36f6.jpg,[[0  307  1755  944]],[0.723145]
bf668a4a98dc2a.jpg,[[2  52  643  381]],[0.616699]
bf67db843d1ec8.jpg,[[1277  961  2561  1433]],[0.80127]
bf6866a082dbad.jpg,[[5  14  1242  978]],[0.758301]
bf6ae64ff3b4c1.jpg,[[3  35  486  254]],[0.672363]
bf6b021f77ad21.jpg,[[0  365  2964  1920]],[0.445068]
bf6b12ea58c284.jpg,[[202  165  2596  1109]],[0.754883]
bf6c3590985a7f.jpg,[[122  509  3554  1546]],[0.696777]
bf6cce4dc144f8.jpg,[[493  241  2197  1435]],[0.600098]
bf6e34bf598ca5.jpg,[[7  0  1512  227]],[0.715332]
bf6fdaed9dc252.jpg,[[21  808  1119  1171]],[0.785156]
bf720fc330aec3.jpg,[[0  703  3416  2336]],[0.399902]
bf72679949d48c.jpg,[[689  799  3015  1369]],[0.823242]
bf74d2f8c61c61.jpg,[[39  282  1917  643]],[0.611328]
bf74d6ff11862d.jpg,[[1652  584  2406  1021]],[0.331055]
bf7537676de9c4.jpg,[[61  137  1729  469]],[0.789062]
bf761860809ae3.jpg,[[7  124  787  433]],[0.557129]
bf7669b2789e2b.jpg,[[1350  1188  2069  1350]],[0.730469]
bf770caeafd32a.jpg,[[4  85  3014  2073]],[0.619629]
bf7895321efbd1.jpg,[[1172  424  3456  1302]],[0.75293]
bf78eb84d27983.jpg,[[1651  839  2946  1446]],[0.62793]
bf7a81b93ab83b.jpg,[[615  565  1665  857]],[0.82373]
bf7c909fa0c72d.jpg,[[437  1247  2342  1566]],[0.654785]
bf7db8d6072ec5.jpg,[[671  1300  1796  1627]],[0.806641]
bf7df286dd821b.jpg,[[0  155  930  435]],[0.699219]
bf7e1e053bb5e9.jpg,[[1  122  843  676]],[0.690918]
bf80b89bfbcc6b.jpg,[[0  184  2326  1487]],[0.772461]
bf813181ce30f5.jpg,[[0  235  3600  1921]],[0.803223]
bf829a212866ce.jpg,[[1243  1062  1989  1425]],[0.638672]
bf83a658bee034.jpg,[[145  410  3184  1607]],[0.695312]
bf84de5e95c231.jpg,[[0  12  798  492]],[0.611328]
bf8528bc5d5c7c.jpg,[[0  0  1601  285]],[0.733398]
bf85c87b94564d.jpg,[[0  45  2752  1173]],[0.808105]
bf85fe89eb91ee.jpg,[[25  124  1793  410]],[0.84375]
bf890090ecc8ab.jpg,[[920  772  2365  1689]],[0.609375]
bf8bffb82a3823.jpg,[[3  30  912  710]],[0.833496]
bf8cd6ec5a4075.jpg,[[100  903  2213  1444]],[0.73877]
bf8d313f9ca6d0.jpg,[[1403  1197  2509  1338]],[0.305664]
bf8fd6ed68fbb3.jpg,[[1  19  809  766]],[0.696777]
bf90481e11e8da.jpg,[[45  161  2469  512]],[0.702637]
bf909fcd7571ff.jpg,[[621  600  2098  908]],[0.682617]
bf910a3e509875.jpg,[[1123  594  2252  993]],[0.78418]
bf917eb0d4ecfe.jpg,[[0  51  2838  1902]],[0.805176]
bf920ce4d72c08.jpg,[[1346  970  2213  1230]],[0.760742]
bf931fa110dddf.jpg,[[0  855  3599  1824]],[0.748535]
bf936e410ae423.jpg,[[927  1273  2145  1692]],[0.74707]
bf93de87fde294.jpg,[[24  48  2701  641]],[0.833984]
bf95af5fa95323.jpg,[[1655  1357  2166  1495]],[0.75293]
bf98ba8eea6de3.jpg,[[15  429  1528  639]],[0.782715]
bf99cd0929d81d.jpg,[[2  49  657  458]],[0.709961]
bf9a252fc6684d.jpg,[[0  320  1810  1170]],[0.689941]
bf9a304ffff945.jpg,[[140  144  1601  396]],[0.801758]
bf9b490a9c3e22.jpg,[[21  802  3577  1562]],[0.72168]
bf9d842914a708.jpg,[[6  748  2035  1916]],[0.67041]
bf9ee7c17301b8.jpg,[[0  0  192  191]],[0.743164]
bf9f01d6e7c7fa.jpg,[[5  230  2206  585]],[0.675781]
bfa032aa921706.jpg,[[370  847  3318  1616]],[0.746094]
bfa26ab07a73aa.jpg,[[0  1595  1702  2399]],[0.747559]
bfa38f5784eaf2.jpg,[[0  40  3300  921]],[0.8125]
bfa3dd0503a6bf.jpg,[[1  97  1751  489]],[0.794434]
bfa4a7bb325b4e.jpg,[[3  76  548  243]],[0.583008]
bfa5b02132f73a.jpg,[[1503  1079  1925  1281]],[0.802734]
bfa73232ef19a8.jpg,[[878  558  3544  1432]],[0.687012]
bfa797355813db.jpg,[[10  86  3560  762]],[0.623535]
bfac5b8cd3a362.jpg,[[204  371  1693  823]],[0.683594]
bfb00260c89a56.jpg,[[179  453  1889  948]],[0.803711]
bfb02c163a06ce.jpg,[[0  24  1265  1131]],[0.788574]
bfb0810af3ea5a.jpg,[[1  28  637  171]],[0.827148]
bfb2fa6a9ad5e6.jpg,[[1367  998  1985  1273]],[0.637695]
bfb4cc8c29869d.jpg,[[702  574  3385  1533]],[0.730957]
bfb7bff2d92710.jpg,[[2  0  675  760]],[0.767578]
bfb939ddc1ee3c.jpg,[[1051  462  2759  1321]],[0.746094]
bfba77e1bba2e7.jpg,[[9  36  1412  691]],[0.711426]
bfbc3390db4d9a.jpg,[[32  54  1323  366]],[0.772461]
bfbda170a150bd.jpg,[[31  67  1441  365]],[0.76123]
bfc13a0ed67d84.jpg,[[586  1136  1969  1422]],[0.619629]
bfc17a81233e17.jpg,[[145  1208  3374  1604]],[0.631836]
bfc270b7031455.jpg,[[812  769  2198  1406]],[0.42334]
bfc30fe8219b8d.jpg,[[592  756  1763  1031]],[0.780762]
bfc35f68b9def6.jpg,[[19  874  1960  1222]],[0.637695]
bfc779d67840fa.jpg,[[1005  622  1880  1097]],[0.584961]
bfc8753b7a6ac4.jpg,[[1268  365  2614  1161]],[0.642578]
bfc8c6e4470604.jpg,[[0  5  299  264]],[0.769043]
bfc97f1c086c2d.jpg,[[1404  638  3046  1142]],[0.819336]
bfcb5c4c2a7215.jpg,[[834  826  2103  1377]],[0.793945]
bfcb78190658ad.jpg,[[1356  943  2008  1312]],[0.733398]
bfcd95ac81cb5c.jpg,[[983  1479  2896  1980]],[0.782227]
bfcda4e01201c0.jpg,[[0  2  276  235]],[0.756348]
bfcdb76e092c43.jpg,[[1335  876  2090  1382]],[0.708008]
bfcf15ef48e363.jpg,[[2  22  548  180]],[0.741699]
bfcfe90b751467.jpg,[[0  0  3000  1485]],[0.699219]
bfd08c0dcf1f27.jpg,[[0  92  3447  1602]],[0.674805]
bfd12671c3e2b4.jpg,[[0  83  1005  657]],[0.805664]
bfd270f76ad831.jpg,[[22  42  905  309]],[0.834473]
bfd511a1a0a824.jpg,[[573  1033  2393  1402]],[0.686035]
bfd58f1336b993.jpg,[[0  49  2810  1864]],[0.730957]
bfd596c7ba11ab.jpg,[[3  4  461  102]],[0.800293]
bfd60c95f0b81d.jpg,[[41  366  3600  2118]],[0.460449]
bfd762079a4861.jpg,[[39  45  246  104]],[0.700684]
bfd7678143876b.jpg,[[1679  740  2820  1346]],[0.723145]
bfd7c612bef35b.jpg,[[12  47  602  318]],[0.771973]
bfd8cfe4aa5b81.jpg,[[94  830  2802  1380]],[0.859863]
bfd97cb23a52a5.jpg,[[0  0  3535  863]],[0.817383]
bfd9de4e6d7989.jpg,[[0  27  2972  1804]],[0.841309]
bfdb66e75531f3.jpg,[[1484  149  3364  687]],[0.833984]
bfdd632466831b.jpg,[[4  250  3593  1179]],[0.731934]
bfdda70174a728.jpg,[[1040  672  2233  1095]],[0.818848]
bfde5c76221cd0.jpg,[[0  19  839  659]],[0.802734]
bfe03d118803dc.jpg,[[134  1000  3178  1584]],[0.851074]
bfe2f75a1ca83c.jpg,[[1361  661  3456  1429]],[0.79834]
bfe35a14f20e13.jpg,[[7  1110  3588  2096]],[0.754395]
bfe6170ebc6ef2.jpg,[[1  18  1356  318]],[0.813477]
bfe62f604b83be.jpg,[[6  10  968  189]],[0.734863]
bfe63d34994499.jpg,[[13  124  1590  737]],[0.716797]
bfe6fcdad7b615.jpg,[[811  930  2768  1363]],[0.823242]
bfe8ed1e388a5c.jpg,[[0  0  412  530]],[0.681641]
bfe9f0877b7e61.jpg,[[0  0  181  224]],[0.833984]
bfea11508dcacf.jpg,[[2  57  1569  328]],[0.827637]
bfeb4e3c80bfa0.jpg,[[0  112  1734  1180]],[0.830078]
bfec2efdd45752.jpg,[[109  83  519  316]],[0.441162]
bfec30a08446a3.jpg,[[1790  975  2242  1163]],[0.706543]
bff1ed7045897a.jpg,[[0  49  973  925]],[0.754883]
bff207e38ef6c6.jpg,[[0  0  2562  618]],[0.79248]
bff20a5245dae1.jpg,[[450  892  2913  1352]],[0.789062]
bff294f3b70c65.jpg,[[403  731  1629  1123]],[0.757812]
bff2e38367da4a.jpg,[[0  33  889  678]],[0.65918]
bff36d99f73625.jpg,[[1  12  810  488]],[0.84082]
bff41c37564ba4.jpg,[[164  183  834  427]],[0.710449]
bff4f58e0800b1.jpg,[[1253  811  2072  1485]],[0.540039]
bff681aadda8f9.jpg,[[1254  1019  1617  1112]],[0.563965]
bff696c235800c.jpg,[[1061  1063  2068  1343]],[0.743164]
bff7773075d943.jpg,[[312  204  3456  1662]],[0.730469]
bff8b600bde217.jpg,[[1327  1363  2377  1535]],[0.685059]
bff94464b481ae.jpg,[[1  10  648  542]],[0.849609]
bff98c88b91b79.jpg,[[3  24  1326  944]],[0.751465]
bffa2fa502e231.jpg,[[1729  1296  2159  1430]],[0.802734]
bffdc945cb2d25.jpg,[[488  278  969  451]],[0.775879]
bffde3da45a1a7.jpg,[[303  90  2760  1518]],[0.59082]
c0011e1accb473.jpg,[[1  13  421  459]],[0.779785]
c0072726850646.jpg,[[11  89  721  570]],[0.654785]
c0075ffbe30a3f.jpg,[[9  21  880  170]],[0.831055]
c009b67222dc83.jpg,[[7  2  3301  676]],[0.712402]
c00a6a696dbba3.jpg,[[14  26  817  425]],[0.798828]
c00a6b3147cbd9.jpg,[[2  187  2023  555]],[0.798828]
c00da205c96b4e.jpg,[[1745  1076  2246  1434]],[0.595703]
c00dcaf8269693.jpg,[[944  461  3067  1287]],[0.758301]
c00e7bf5aff7c5.jpg,[[1574  989  2361  1301]],[0.706543]
c00fb74f2ac592.jpg,[[54  111  2016  715]],[0.789062]
c012285e7119f0.jpg,[[894  435  2739  744]],[0.697754]
c013e44f977ef4.jpg,[[1152  712  1843  1191]],[0.706543]
c015505523c03d.jpg,[[972  1121  1780  1434]],[0.803711]
c015673ab75dea.jpg,[[1023  576  2431  1036]],[0.801758]
c015b82383da58.jpg,[[65  198  688  439]],[0.449463]
c01621f71a81a9.jpg,[[851  539  1616  733]],[0.729492]
c01713b896b1fd.jpg,[[432  1115  3070  1846]],[0.831055]
c017d4874009ea.jpg,[[640  396  3110  1737]],[0.605957]
c01cb9259e1b54.jpg,[[9  40  2198  688]],[0.825195]
c01d60cb6f706c.jpg,[[1  38  1189  1148]],[0.82959]
c01d6222117671.jpg,[[1253  665  2344  1465]],[0.642578]
c01e46d1af1df1.jpg,[[0  53  1023  820]],[0.716309]
c01e51794b6310.jpg,[[0  251  3599  2184]],[0.710449]
c0209155a03b63.jpg,[[81  98  1301  300]],[0.712891]
c0261cfc3f9103.jpg,[[39  230  2120  554]],[0.818848]
c02679b085a663.jpg,[[0  70  813  604]],[0.716797]
c02afdd0dd0c84.jpg,[[11  272  3568  846]],[0.833984]
c02b15659b75f8.jpg,[[1584  967  2249  1405]],[0.73584]
c02b6a7eea65d4.jpg,[[56  37  1460  359]],[0.753418]
c02c5cc323a3d4.jpg,[[1  190  2554  1226]],[0.723145]
c02ff286c49841.jpg,[[1011  1379  2822  1753]],[0.729492]
c031591160b004.jpg,[[0  190  3583  1677]],[0.794922]
c032d6fdd15aab.jpg,[[34  429  2238  1259]],[0.684082]
c0339dd5864f59.jpg,[[1419  974  2232  1365]],[0.762695]
c035e7453c43d1.jpg,[[15  112  1308  923]],[0.60498]
